defect_id,audit_id,timestamp_sec,gps_lat,gps_lon,param_id,param_name,defect_type,severity,confidence,description,evidence_frame_path
AUD-20260910-163311-DEF-015,AUD-20260910-163311,1.73,18.52041,73.8567075,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_015_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-016,AUD-20260910-163311,1.73,18.52041,73.8567075,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_016_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-017,AUD-20260910-163311,2.07,18.520412,73.85670900000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_017_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-018,AUD-20260910-163311,2.07,18.520412,73.85670900000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_018_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-019,AUD-20260910-163311,2.42,18.520414,73.8567105,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_019_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-020,AUD-20260910-163311,2.42,18.520414,73.8567105,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_020_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-021,AUD-20260910-163311,2.76,18.520415999999997,73.856712,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_021_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-022,AUD-20260910-163311,2.76,18.520415999999997,73.856712,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_022_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-023,AUD-20260910-163311,3.11,18.520418,73.8567135,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_023_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-024,AUD-20260910-163311,3.11,18.520418,73.8567135,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_024_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-025,AUD-20260910-163311,3.45,18.520419999999998,73.85671500000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_025_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-026,AUD-20260910-163311,3.45,18.520419999999998,73.85671500000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_026_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-027,AUD-20260910-163311,3.8,18.520422,73.8567165,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_027_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-028,AUD-20260910-163311,3.8,18.520422,73.8567165,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_028_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-029,AUD-20260910-163311,4.15,18.520424,73.856718,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_029_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-030,AUD-20260910-163311,4.15,18.520424,73.856718,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_030_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-031,AUD-20260910-163311,4.49,18.520425999999997,73.8567195,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_031_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-032,AUD-20260910-163311,4.49,18.520425999999997,73.8567195,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_032_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-033,AUD-20260910-163311,4.84,18.520428,73.85672100000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_033_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-034,AUD-20260910-163311,4.84,18.520428,73.85672100000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_034_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-035,AUD-20260910-163311,5.18,18.520429999999998,73.8567225,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (16.4% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_035_WORN_CROSSING.jpg
AUD-20260910-163311-DEF-036,AUD-20260910-163311,5.18,18.520429999999998,73.8567225,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_036_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-037,AUD-20260910-163311,5.18,18.520429999999998,73.8567225,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_037_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-038,AUD-20260910-163311,5.53,18.520432,73.856724,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (12.8% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_038_WORN_CROSSING.jpg
AUD-20260910-163311-DEF-039,AUD-20260910-163311,5.53,18.520432,73.856724,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_039_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-040,AUD-20260910-163311,5.53,18.520432,73.856724,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_040_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-041,AUD-20260910-163311,5.87,18.520433999999998,73.85672550000001,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (18.6% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_041_WORN_CROSSING.jpg
AUD-20260910-163311-DEF-042,AUD-20260910-163311,5.87,18.520433999999998,73.85672550000001,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_042_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-043,AUD-20260910-163311,5.87,18.520433999999998,73.85672550000001,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_043_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-163311-DEF-044,AUD-20260910-163311,6.22,18.520436,73.856727,PARAM_1,Zebra Crossing Condition,WORN_CROSSING,WARNING,0.36,Crossing marking degraded (28.3% paint loss); reduced driver visibility.,E:\SIH\Project\output\evidence_frames\evidence_044_WORN_CROSSING.jpg
AUD-20260910-163311-DEF-045,AUD-20260910-163311,6.22,18.520436,73.856727,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,E:\SIH\Project\output\evidence_frames\evidence_045_MISSING_SIGNAGE.jpg
AUD-20260910-163311-DEF-046,AUD-20260910-163311,6.22,18.520436,73.856727,PARAM_5,Speed Calming & Surface,SURFACE_CALMING_DEFECT,CRITICAL DEFECT,0.84,Absence of raised speed calming table / severe road potholes inducing vehicle hazard.,E:\SIH\Project\output\evidence_frames\evidence_046_SURFACE_CALMING_DEFECT.jpg
AUD-20260910-182153-DEF-001,AUD-20260910-182153,0.0,18.5204,73.8567,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,
AUD-20260910-182153-DEF-002,AUD-20260910-182153,0.0,18.5204,73.8567,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,
AUD-20260910-182408-DEF-001,AUD-20260910-182408,0.0,18.5204,73.8567,PARAM_1,Zebra Crossing Condition,MISSING_CROSSING,CRITICAL DEFECT,0.35,No marked pedestrian crossing detected within active school zone gate frontage.,
AUD-20260910-182408-DEF-002,AUD-20260910-182408,0.0,18.5204,73.8567,PARAM_3,School Zone Signage,MISSING_SIGNAGE,CRITICAL DEFECT,0.92,Mandatory IRC:67 School Warning / Speed Restriction sign absent on school approach.,
